Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Curated_gene_sets	APPEL_IMATINIB_RESPONSE	33	2	0.0018199402725481866	0.03257309564261471	APOE:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/APPEL_IMATINIB_RESPONSE
Curated_gene_sets	JEPSEN_SMRT_TARGETS	33	2	0.0018199402725481866	0.03257309564261471	APOE:PDLIM4	http://www.gsea-msigdb.org/gsea/msigdb/cards/JEPSEN_SMRT_TARGETS
Curated_gene_sets	MISSIAGLIA_REGULATED_BY_METHYLATION_UP	126	3	0.0018237617629386167	0.03257309564261471	UBD:TAP1:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/MISSIAGLIA_REGULATED_BY_METHYLATION_UP
Curated_gene_sets	KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP	926	7	0.00190018007476407	0.03369365769240504	PLEK:TRIB3:SYNJ1:KAT2B:HTT:TAP1:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_6HR_UP
Curated_gene_sets	WANG_RESPONSE_TO_BEXAROTENE_UP	34	2	0.0019313118129927452	0.03369365769240504	BRCA1:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/WANG_RESPONSE_TO_BEXAROTENE_UP
Curated_gene_sets	LIU_LIVER_CANCER	34	2	0.0019313118129927452	0.03369365769240504	SERPINA1:ZFPM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/LIU_LIVER_CANCER
Curated_gene_sets	RODRIGUES_NTN1_AND_DCC_TARGETS	34	2	0.0019313118129927452	0.03369365769240504	FOS:ARHGEF3	http://www.gsea-msigdb.org/gsea/msigdb/cards/RODRIGUES_NTN1_AND_DCC_TARGETS
Curated_gene_sets	REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	34	2	0.0019313118129927452	0.03369365769240504	BLM:BRCA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES
Curated_gene_sets	KEGG_BASE_EXCISION_REPAIR	34	2	0.0019313118129927452	0.03369365769240504	PARP1:POLE	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_BASE_EXCISION_REPAIR
Curated_gene_sets	PID_HIF2PATHWAY	34	2	0.0019313118129927452	0.03369365769240504	EP300:KDR	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_HIF2PATHWAY
Curated_gene_sets	DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN	276	4	0.0019355018779858195	0.03369365769240504	BRCA1:TYK2:EP300:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/DEBIASI_APOPTOSIS_BY_REOVIRUS_INFECTION_DN
Curated_gene_sets	PID_PDGFRB_PATHWAY	129	3	0.0019503110601289885	0.03384435691409957	FOS:JAK2:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_PDGFRB_PATHWAY
Curated_gene_sets	LENAOUR_DENDRITIC_CELL_MATURATION_DN	130	3	0.001993678575271644	0.034380018315264306	SERPINA1:CES1:CSF1R	http://www.gsea-msigdb.org/gsea/msigdb/cards/LENAOUR_DENDRITIC_CELL_MATURATION_DN
Curated_gene_sets	KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	130	3	0.001993678575271644	0.034380018315264306	BRCA1:POLQ:ABL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP
Curated_gene_sets	VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	131	3	0.002037643193601707	0.03441650682293578	FRZB:EGF:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN
Curated_gene_sets	REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS	131	3	0.002037643193601707	0.03441650682293578	SERPINA1:PLEK:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2PLUS
Curated_gene_sets	REACTOME_NOD1_2_SIGNALING_PATHWAY	35	2	0.0020458457973277586	0.03441650682293578	IRAK2:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NOD1_2_SIGNALING_PATHWAY
Curated_gene_sets	LEE_AGING_MUSCLE_UP	35	2	0.0020458457973277586	0.03441650682293578	FOS:ACTR1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/LEE_AGING_MUSCLE_UP
Curated_gene_sets	SUBTIL_PROGESTIN_TARGETS	35	2	0.0020458457973277586	0.03441650682293578	KAT2B:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/SUBTIL_PROGESTIN_TARGETS
Curated_gene_sets	BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP	35	2	0.0020458457973277586	0.03441650682293578	FOXM1:ZFPM1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP
Curated_gene_sets	SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN	35	2	0.0020458457973277586	0.03441650682293578	FOXM1:FRZB	http://www.gsea-msigdb.org/gsea/msigdb/cards/SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_DN
Curated_gene_sets	JIANG_AGING_HYPOTHALAMUS_DN	35	2	0.0020458457973277586	0.03441650682293578	EPRS:APOE	http://www.gsea-msigdb.org/gsea/msigdb/cards/JIANG_AGING_HYPOTHALAMUS_DN
Curated_gene_sets	FOURNIER_ACINAR_DEVELOPMENT_LATE_2	281	4	0.002065707553915178	0.03464468675026645	FOXM1:BLM:POLQ:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/FOURNIER_ACINAR_DEVELOPMENT_LATE_2
Curated_gene_sets	PID_GMCSF_PATHWAY	36	2	0.002163530127276748	0.03607170405023049	FOS:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_GMCSF_PATHWAY
Curated_gene_sets	REACTOME_NEUTROPHIL_DEGRANULATION	476	5	0.002163908805049275	0.03607170405023049	LGALS3:SERPINA1:ACTR1B:TLR2:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_NEUTROPHIL_DEGRANULATION
Curated_gene_sets	IVANOVA_HEMATOPOIESIS_MATURE_CELL	286	4	0.0022018549502902563	0.03659336580527704	CES1:SYNJ1:TLR6:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_MATURE_CELL
Curated_gene_sets	PID_IL23_PATHWAY	37	2	0.002284352737925842	0.0377364096436338	TYK2:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IL23_PATHWAY
Curated_gene_sets	TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN	37	2	0.002284352737925842	0.0377364096436338	IL4R:NFKBIE	http://www.gsea-msigdb.org/gsea/msigdb/cards/TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_DN
Curated_gene_sets	REACTOME_CELL_CYCLE_CHECKPOINTS	291	4	0.0023440808171294467	0.038607151422242775	HERC2:BLM:BRCA1:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_CELL_CYCLE_CHECKPOINTS
Curated_gene_sets	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS	38	2	0.0024083015980391007	0.039093059630388324	APOE:EP300	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS
Curated_gene_sets	REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES	38	2	0.0024083015980391007	0.039093059630388324	PARP1:POLE	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES
Curated_gene_sets	HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP	38	2	0.0024083015980391007	0.039093059630388324	APOE:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP
Curated_gene_sets	DELPUECH_FOXO3_TARGETS_DN	38	2	0.0024083015980391007	0.039093059630388324	FOXM1:LARS	http://www.gsea-msigdb.org/gsea/msigdb/cards/DELPUECH_FOXO3_TARGETS_DN
Curated_gene_sets	FISCHER_DREAM_TARGETS	966	7	0.002409116017942491	0.039093059630388324	FOXM1:POLE:BLM:BRCA1:POLQ:PAICS:MDC1	http://www.gsea-msigdb.org/gsea/msigdb/cards/FISCHER_DREAM_TARGETS
Curated_gene_sets	ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	140	3	0.0024606661455518777	0.039722211259372434	FOXM1:BRCA1:POLQ	http://www.gsea-msigdb.org/gsea/msigdb/cards/ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER
Curated_gene_sets	WEST_ADRENOCORTICAL_TUMOR_UP	295	4	0.0024623294018262134	0.039722211259372434	EPRS:FOXM1:MAPK6:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/WEST_ADRENOCORTICAL_TUMOR_UP
Curated_gene_sets	PROVENZANI_METASTASIS_DN	141	3	0.002510757834705194	0.040385025873430624	PDLIM4:HSPA4:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/PROVENZANI_METASTASIS_DN
Curated_gene_sets	REACTOME_DEUBIQUITINATION	297	4	0.00252296680932758	0.0404630915979913	BRCA1:EP300:KAT2B:RIPK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DEUBIQUITINATION
Curated_gene_sets	SPIRA_SMOKERS_LUNG_CANCER_UP	39	2	0.0025353647089149675	0.04054372460389895	FOS:SERPINA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/SPIRA_SMOKERS_LUNG_CANCER_UP
Curated_gene_sets	REACTOME_REPRODUCTION	142	3	0.0025614773529027924	0.040842570777734094	BLM:BRCA1:MLH1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REPRODUCTION
Curated_gene_sets	IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR	496	5	0.0025842565375754608	0.04097411859205128	PLEK:HSPBAP1:GMPS:FGFRL1:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/IVANOVA_HEMATOPOIESIS_LATE_PROGENITOR
Curated_gene_sets	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	299	4	0.002584624459451335	0.04097411859205128	ICAM1:KDR:CTSB:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION
Curated_gene_sets	IGLESIAS_E2F_TARGETS_UP	143	3	0.0026128273642868063	0.041302193479717586	CES1:APOE:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/IGLESIAS_E2F_TARGETS_UP
Curated_gene_sets	KRASNOSELSKAYA_ILF3_TARGETS_UP	40	2	0.002665530105265039	0.041656480423474376	APOE:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRASNOSELSKAYA_ILF3_TARGETS_UP
Curated_gene_sets	CHESLER_BRAIN_HIGHEST_EXPRESSION	40	2	0.002665530105265039	0.041656480423474376	FOS:SP3	http://www.gsea-msigdb.org/gsea/msigdb/cards/CHESLER_BRAIN_HIGHEST_EXPRESSION
Curated_gene_sets	BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN	40	2	0.002665530105265039	0.041656480423474376	KAT2B:CTSB	http://www.gsea-msigdb.org/gsea/msigdb/cards/BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN
Curated_gene_sets	PID_IFNG_PATHWAY	40	2	0.002665530105265039	0.041656480423474376	EP300:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_IFNG_PATHWAY
Curated_gene_sets	REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	302	4	0.002679042685137768	0.041749047623067595	TRIB3:REST:EGF:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS
Curated_gene_sets	RODWELL_AGING_KIDNEY_DN	145	3	0.0027174294106312976	0.04199039097719879	DLAT:EGF:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/RODWELL_AGING_KIDNEY_DN
Curated_gene_sets	RODWELL_AGING_KIDNEY_NO_BLOOD_DN	145	3	0.0027174294106312976	0.04199039097719879	DLAT:EGF:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/RODWELL_AGING_KIDNEY_NO_BLOOD_DN
Curated_gene_sets	REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	145	3	0.0027174294106312976	0.04199039097719879	EP300:KAT2B:CCNH	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION
Curated_gene_sets	ONO_AML1_TARGETS_DN	41	2	0.002798785855090656	0.04253072096368425	PARP1:IL4R	http://www.gsea-msigdb.org/gsea/msigdb/cards/ONO_AML1_TARGETS_DN
Curated_gene_sets	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	41	2	0.002798785855090656	0.04253072096368425	EPRS:LARS	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
Curated_gene_sets	MA_MYELOID_DIFFERENTIATION_DN	41	2	0.002798785855090656	0.04253072096368425	FOS:CES1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MA_MYELOID_DIFFERENTIATION_DN
Curated_gene_sets	LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP	41	2	0.002798785855090656	0.04253072096368425	TLR6:HSPA4	http://www.gsea-msigdb.org/gsea/msigdb/cards/LIANG_HEMATOPOIESIS_STEM_CELL_NUMBER_LARGE_VS_TINY_UP
Curated_gene_sets	REACTOME_DUAL_INCISION_IN_GG_NER	41	2	0.002798785855090656	0.04253072096368425	PARP1:POLE	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_DUAL_INCISION_IN_GG_NER
Curated_gene_sets	PID_ERBB1_INTERNALIZATION_PATHWAY	41	2	0.002798785855090656	0.04253072096368425	SYNJ1:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_ERBB1_INTERNALIZATION_PATHWAY
Curated_gene_sets	REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION	147	3	0.002824584853541441	0.042804521430665196	FOS:EP300:KAT2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION
Curated_gene_sets	ONO_FOXP3_TARGETS_DN	42	2	0.002935120059411782	0.04387525936637015	PARP1:IL4R	http://www.gsea-msigdb.org/gsea/msigdb/cards/ONO_FOXP3_TARGETS_DN
Curated_gene_sets	ZHAN_EARLY_DIFFERENTIATION_GENES_DN	42	2	0.002935120059411782	0.04387525936637015	FOXM1:IL4R	http://www.gsea-msigdb.org/gsea/msigdb/cards/ZHAN_EARLY_DIFFERENTIATION_GENES_DN
Curated_gene_sets	REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT	42	2	0.002935120059411782	0.04387525936637015	EP300:KAT2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_REGULATION_OF_BETA_CELL_DEVELOPMENT
Curated_gene_sets	REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE	42	2	0.002935120059411782	0.04387525936637015	BLM:BRCA1	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE
Curated_gene_sets	REACTOME_TRNA_AMINOACYLATION	42	2	0.002935120059411782	0.04387525936637015	EPRS:LARS	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_TRNA_AMINOACYLATION
Curated_gene_sets	ENK_UV_RESPONSE_EPIDERMIS_DN	513	5	0.0029858036423928156	0.044511939937135175	LGALS3:HERC2:IL4R:APOE:RIPK4	http://www.gsea-msigdb.org/gsea/msigdb/cards/ENK_UV_RESPONSE_EPIDERMIS_DN
Curated_gene_sets	WHITFIELD_CELL_CYCLE_S	151	3	0.0030466377656471113	0.04529609283466152	BLM:BRCA1:KAT2B	http://www.gsea-msigdb.org/gsea/msigdb/cards/WHITFIELD_CELL_CYCLE_S
Curated_gene_sets	REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER	43	2	0.003074520852424893	0.04555242971259152	PARP1:CCNH	http://www.gsea-msigdb.org/gsea/msigdb/cards/REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER
Curated_gene_sets	DOUGLAS_BMI1_TARGETS_DN	314	4	0.0030804406204479272	0.04555242971259152	OAS3:MAPK6:ICAM1:EGF	http://www.gsea-msigdb.org/gsea/msigdb/cards/DOUGLAS_BMI1_TARGETS_DN
Curated_gene_sets	HELLER_HDAC_TARGETS_UP	315	4	0.0031156406509908643	0.04594943490911727	TYK2:FGFR4:UBD:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/HELLER_HDAC_TARGETS_UP
Curated_gene_sets	KEGG_NUCLEOTIDE_EXCISION_REPAIR	44	2	0.0032169764008904557	0.047190899150129056	POLE:CCNH	http://www.gsea-msigdb.org/gsea/msigdb/cards/KEGG_NUCLEOTIDE_EXCISION_REPAIR
Curated_gene_sets	PID_ERBB2_ERBB3_PATHWAY	44	2	0.0032169764008904557	0.047190899150129056	FOS:JAK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/PID_ERBB2_ERBB3_PATHWAY
Curated_gene_sets	BROWNE_HCMV_INFECTION_14HR_UP	155	3	0.0032791464449524565	0.04797495902575389	FOS:APOE:SYNJ1	http://www.gsea-msigdb.org/gsea/msigdb/cards/BROWNE_HCMV_INFECTION_14HR_UP
Curated_gene_sets	KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP	762	6	0.003313783002269814	0.04835310423205901	PLEK:TRIB3:SYNJ1:KAT2B:HTT:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/KRIGE_RESPONSE_TO_TOSEDOSTAT_24HR_UP
Oncogenic_signatures	ESC_V6.5_UP_LATE.V1_DN	185	5	2.8396927118801795e-05	0.005367019225453539	LGALS3:ICAM1:TRIB3:KAT2B:RIOK2	http://www.gsea-msigdb.org/gsea/msigdb/cards/ESC_V6.5_UP_LATE.V1_DN
Oncogenic_signatures	PKCA_DN.V1_UP	174	4	0.00034897798341920977	0.029446548685349763	OAS3:CES1:ZFPM1:UBD	http://www.gsea-msigdb.org/gsea/msigdb/cards/PKCA_DN.V1_UP
Oncogenic_signatures	ESC_V6.5_UP_LATE.V1_UP	188	4	0.00046740553468809144	0.029446548685349763	ZFPM1:FRZB:RIPK4:FGFRL1	http://www.gsea-msigdb.org/gsea/msigdb/cards/ESC_V6.5_UP_LATE.V1_UP
Computational_gene_sets	MODULE_84	541	12	4.3669102488246155e-10	3.74680899349152e-07	LGALS3:SERPINA1:IL4R:CES1:ICAM1:APOE:PLEK:TLR2:CSF1R:UBD:TAP1:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_84
Computational_gene_sets	MODULE_8	419	10	7.064656183696236e-09	2.758689914158064e-06	FOXM1:NDUFA9:SERPINA1:MAPK6:IL4R:APOE:SP3:GMPS:PAICS:UBD	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_8
Computational_gene_sets	MODULE_5	433	10	9.645768930622602e-09	2.758689914158064e-06	SERPINA1:IL4R:CES1:ICAM1:APOE:TLR2:FGFR4:TAP1:LPL:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_5
Computational_gene_sets	MODULE_52	425	7	1.677139690663533e-05	0.0035715611058934546	FOXM1:SERPINA1:APOE:GMPS:PAICS:PDLIM4:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_52
Computational_gene_sets	MODULE_18	450	7	2.4171547982450706e-05	0.0035715611058934546	FOXM1:MAPK6:GMPS:PAICS:PDLIM4:MDC1:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_18
Computational_gene_sets	GNF2_MSH6	31	3	2.8658218668759155e-05	0.0035715611058934546	MLH1:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_MSH6
Computational_gene_sets	MODULE_244	186	5	2.9138610421042168e-05	0.0035715611058934546	POLE:MAPK6:BLM:MLH1:GMPS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_244
Computational_gene_sets	MODULE_278	34	3	3.7995628609748847e-05	0.003926849845361123	HERC2:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_278
Computational_gene_sets	MODULE_105	200	5	4.1190732643648145e-05	0.003926849845361123	FOXM1:BLM:PAICS:PDLIM4:CSF1R	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_105
Computational_gene_sets	GNF2_NS	40	3	6.222217903467805e-05	0.005338662961175376	EPRS:PARP1:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_NS
Computational_gene_sets	MODULE_3	382	6	9.053553918042608e-05	0.006847334499687472	FOXM1:NDUFA9:MAPK6:GMPS:PAICS:PDLIM4	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_3
Computational_gene_sets	MODULE_98	393	6	0.00010572666177547648	0.006847334499687472	FOXM1:POLE:FOS:BLM:ACTR1B:MLH1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_98
Computational_gene_sets	MODULE_53	397	6	0.00011172806875946924	0.006847334499687472	FOXM1:FOS:BLM:GMPS:PAICS:TAP1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_53
Computational_gene_sets	MODULE_75	397	6	0.00011172806875946924	0.006847334499687472	IL4R:CES1:APOE:EGF:TLR2:UBD	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_75
Computational_gene_sets	MODULE_85	51	3	0.00012919981792994012	0.007233984065719918	IL4R:KDR:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_85
Computational_gene_sets	MODULE_6	411	6	0.0001348994697570148	0.007233984065719918	FOS:SERPINA1:IL4R:CES1:PDLIM4:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_6
Computational_gene_sets	MODULE_21	10	2	0.0001595622552416192	0.008053200882194664	GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_21
Computational_gene_sets	MODULE_88	829	8	0.00017708440615590675	0.008130839025553234	FOS:SERPINA1:IL4R:CES1:APOE:FGFR4:LPL:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_88
Computational_gene_sets	MODULE_199	57	3	0.00018005354485490843	0.008130839025553234	IL4R:KDR:FGFR4	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_199
Computational_gene_sets	GNF2_RFC4	60	3	0.00020971676763006822	0.008996849331329927	FOXM1:MLH1:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_RFC4
Computational_gene_sets	MODULE_56	12	2	0.00023344845235152026	0.00953803676750497	GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_56
Computational_gene_sets	MODULE_198	303	5	0.00028762875219207046	0.01121752133549075	FOXM1:POLE:FOS:BLM:MLH1	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_198
Computational_gene_sets	MODULE_72	307	5	0.00030546313252844266	0.011395102943887122	MAPK6:APOE:SP3:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_72
Computational_gene_sets	MODULE_44	323	5	0.0003853239786068091	0.013775332235193425	IL4R:APOE:UBD:TAP1:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_44
Computational_gene_sets	MODULE_126	182	4	0.00041361820062340557	0.013938047219369025	FOXM1:POLQ:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_126
Computational_gene_sets	MODULE_401	16	2	0.00042236506725360683	0.013938047219369025	CES1:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_401
Computational_gene_sets	MODULE_64	517	6	0.0004601523127312109	0.014471572640972786	LGALS3:IL4R:ICAM1:APOE:FRZB:TLR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_64
Computational_gene_sets	GNF2_PA2G4	79	3	0.0004722657738312797	0.014471572640972786	MLH1:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_PA2G4
Computational_gene_sets	MODULE_27	354	5	0.0005839043181432299	0.016755738656592623	LGALS3:IL4R:ICAM1:FRZB:TLR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_27
Computational_gene_sets	MODULE_102	19	2	0.0005996507346714514	0.016755738656592623	GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_102
Computational_gene_sets	GNF2_RAN	86	3	0.0006053938209258406	0.016755738656592623	EPRS:GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/GNF2_RAN
Computational_gene_sets	MODULE_545	20	2	0.0006654588046692119	0.017842614200193244	TLR2:UBD	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_545
Computational_gene_sets	MODULE_2	380	5	0.000802783593440872	0.02087237342946267	FOS:APOE:PDLIM4:LPL:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_2
Computational_gene_sets	MODULE_73	23	2	0.000882845019733968	0.022278853733286606	IL4R:TLR2	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_73
Computational_gene_sets	MODULE_46	393	5	0.0009327872439766096	0.022866613009483745	IL4R:APOE:EGF:TLR2:UBD	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_46
Computational_gene_sets	MODULE_177	101	3	0.0009659375564764791	0.022923065782950426	IL4R:TYK2:ACTR1B	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_177
Computational_gene_sets	MODULE_55	826	7	0.0009885238158148784	0.022923065782950426	FOS:SERPINA1:IL4R:CES1:APOE:FGFR4:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_55
Computational_gene_sets	MODULE_118	403	5	0.001042997900070187	0.02354979469105843	FOXM1:FOS:GMPS:PAICS:PDLIM4	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_118
Computational_gene_sets	MODULE_219	27	2	0.0012188041028689503	0.02556342806299502	GMPS:PAICS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_219
Computational_gene_sets	MODULE_60	422	5	0.0012787083680446073	0.02556342806299502	CES1:APOE:TAP1:LPL:PLEC	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_60
Computational_gene_sets	MODULE_123	247	4	0.0012903926757631314	0.02556342806299502	FOXM1:FOS:BRCA1:EP300	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_123
Computational_gene_sets	MODULE_456	112	3	0.0013014969067338253	0.02556342806299502	OAS3:TRIB3:GMPS	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_456
Computational_gene_sets	MODULE_385	28	2	0.0013109450288715395	0.02556342806299502	APOE:LPL	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_385
Computational_gene_sets	MODULE_318	28	2	0.0013109450288715395	0.02556342806299502	FOS:BLM	http://www.gsea-msigdb.org/gsea/msigdb/cards/MODULE_318
